n,quantifier_category,group,seq,seq_test,cognitive_load,quantifier,target_col,filler_col,t1_n,t2_n,f1_n,f2_n,t1_col,t2_col,f1_col,f2_col,overall_condition_pic,distance,t1_x,t1_y,t2_x,t2_y,f1_x,f1_y,f2_x,f2_y
All,All,2,L R,RL,low_load,All,red,purple,2,6,3,5,red,red,red,red,total_target,total_target,300,50,300,250,400,150,200,150
All,All,2,Q L,LQ,low_load,All,green,red,4,3,6,1,green,green,green,green,total_target,total_target,300,50,300,250,400,150,200,150
2,filler_item,2,H R,RH,low_load,2,red,green,1,4,6,2,red,green,green,green,filler_item,filler_item,400,150,200,150,300,250,300,50
8,filler_item,2,Q L,LQ,low_load,8,red,black,5,3,2,3,red,red,black,black,filler_item,filler_item,300,50,300,250,400,150,200,150
10,filler_item,2,X B,BX,low_load,10,green,red,4,2,5,3,green,green,red,red,filler_item,filler_item,400,150,200,150,300,250,300,50
12,filler_item,2,F M,MF,low_load,12,green,purple,6,6,2,2,green,green,purple,purple,filler_item,filler_item,300,50,300,250,400,150,200,150
4,number,3,Q H,HQ,low_load,4,blue,gray,1,1,5,5,blue,gray,gray,gray,inferior,n-3,300,50,300,250,400,150,200,150
4,number,3,M B,BM,low_load,4,blue,yellow,1,1,6,6,blue,blue,yellow,yellow,inferior,n-2,300,50,300,250,400,150,200,150
4,number,3,B R,RB,low_load,4,blue,yellow,2,1,4,6,blue,blue,yellow,yellow,inferior,n-1,300,50,300,250,400,150,200,150
4,number,3,M J,JM,low_load,4,blue,yellow,3,1,3,5,blue,blue,yellow,yellow,intermediate,n,300,50,300,250,400,150,200,150
4,number,3,M R,RM,low_load,4,blue,red,2,3,3,5,blue,blue,red,red,superior,n+1,300,50,300,250,400,150,200,150
4,number,3,B F,FB,low_load,4,red,black,1,5,6,1,red,red,black,black,superior,n+2,300,50,300,250,400,150,200,150
4,number,3,L J,JL,low_load,4,red,gray,6,1,3,5,red,red,gray,gray,superior,n+3,400,150,200,150,300,250,300,50
5,number,3,F J,JF,low_load,5,blue,gray,1,1,6,4,blue,blue,gray,gray,inferior,n-3,300,50,300,250,400,150,200,150
5,number,3,X B,BX,low_load,5,green,blue,1,2,6,3,green,green,blue,blue,inferior,n-2,300,50,300,250,400,150,200,150
5,number,3,H B,BH,low_load,5,blue,black,3,1,6,4,blue,blue,black,black,inferior,n-1,400,150,200,150,300,250,300,50
5,number,3,R M,MR,low_load,5,red,black,2,3,5,6,red,red,black,black,intermediate,n,300,50,300,250,400,150,200,150
5,number,3,Q M,MQ,low_load,5,green,purple,2,4,5,3,green,green,purple,purple,superior,n+1,300,50,300,250,400,150,200,150
5,number,3,R X,XR,low_load,5,green,blue,1,6,4,2,green,green,blue,blue,superior,n+2,300,50,300,250,400,150,200,150
5,number,3,Q B,BQ,low_load,5,red,green,6,2,2,6,red,red,green,green,superior,n+3,300,50,300,250,400,150,200,150
Some,Some,3,B X,XB,low_load,Some,green,yellow,4,1,5,2,yellow,yellow,yellow,yellow,null,null,400,150,200,150,300,250,300,50
Some,Some,3,L B,BL,low_load,Some,blue,black,5,3,4,3,black,black,black,black,null,null,400,150,200,150,300,250,300,50
Some,Some,3,M J,JM,low_load,Some,green,purple,1,4,5,5,green,green,purple,purple,partial,partial,300,50,300,250,400,150,200,150
Some,Some,3,F X,XF,low_load,Some,green,blue,5,5,1,2,green,green,blue,blue,partial,partial,400,150,200,150,300,250,300,50
Some,Some,3,J L,LJ,low_load,Some,green,blue,1,6,1,4,green,green,green,green,total_target,total_target,400,150,200,150,300,250,300,50
Some,Some,3,M X,XM,low_load,Some,red,black,1,5,5,4,red,red,red,red,total_target,total_target,400,150,200,150,300,250,300,50
All,All,3,L X,XL,low_load,All,blue,black,6,1,4,1,black,black,black,black,null,null,300,50,300,250,400,150,200,150
All,All,3,R F,FR,low_load,All,green,yellow,4,2,4,2,yellow,yellow,yellow,yellow,null,null,300,50,300,250,400,150,200,150
All,All,3,Q R,RQ,low_load,All,blue,yellow,1,5,6,1,blue,blue,yellow,yellow,partial,partial,400,150,200,150,300,250,300,50
All,All,3,B M,MB,low_load,All,blue,red,3,1,4,5,blue,blue,red,red,partial,partial,400,150,200,150,300,250,300,50
All,All,3,F L,LF,low_load,All,red,blue,4,4,5,2,red,red,red,red,total_target,total_target,400,150,200,150,300,250,300,50
All,All,3,F L,LF,low_load,All,green,red,3,1,3,5,green,green,green,green,total_target,total_target,400,150,200,150,300,250,300,50
2,filler_item,3,B F,FB,low_load,2,green,blue,1,4,5,6,green,blue,blue,blue,filler_item,filler_item,300,50,300,250,400,150,200,150
8,filler_item,3,M Q,QM,low_load,8,blue,yellow,3,5,4,2,blue,blue,yellow,yellow,filler_item,filler_item,300,50,300,250,400,150,200,150
10,filler_item,3,R F,FR,low_load,10,green,purple,1,5,4,2,green,green,purple,purple,filler_item,filler_item,400,150,200,150,300,250,300,50
12,filler_item,3,L Q,QL,low_load,12,red,blue,6,6,1,2,red,red,blue,blue,filler_item,filler_item,300,50,300,250,400,150,200,150
4,number,4,Q X,XQ,low_load,4,blue,black,1,5,3,4,blue,black,black,black,inferior,n-3,400,150,200,150,300,250,300,50
4,number,4,H R,RH,low_load,4,blue,gray,1,1,6,5,blue,blue,gray,gray,inferior,n-2,400,150,200,150,300,250,300,50
4,number,4,F X,XF,low_load,4,blue,yellow,1,2,6,6,blue,blue,yellow,yellow,inferior,n-1,400,150,200,150,300,250,300,50
4,number,4,H M,MH,low_load,4,red,yellow,3,1,3,6,red,red,yellow,yellow,intermediate,n,300,50,300,250,400,150,200,150
4,number,4,L H,HL,low_load,4,blue,green,3,2,6,3,blue,blue,green,green,superior,n+1,400,150,200,150,300,250,300,50
4,number,4,Q R,RQ,low_load,4,green,black,5,1,4,6,green,green,black,black,superior,n+2,400,150,200,150,300,250,300,50
4,number,4,J H,HJ,low_load,4,green,purple,6,1,5,2,green,green,purple,purple,superior,n+3,300,50,300,250,400,150,200,150
5,number,4,F Q,QF,low_load,5,blue,red,1,1,5,5,blue,blue,red,red,inferior,n-3,400,150,200,150,300,250,300,50
5,number,4,L Q,QL,low_load,5,green,red,1,2,5,6,green,green,red,red,inferior,n-2,400,150,200,150,300,250,300,50
5,number,4,Q R,RQ,low_load,5,green,yellow,1,3,6,2,green,green,yellow,yellow,inferior,n-1,400,150,200,150,300,250,300,50
5,number,4,M R,RM,low_load,5,green,black,1,4,4,6,green,green,black,black,intermediate,n,300,50,300,250,400,150,200,150
5,number,4,X M,MX,low_load,5,green,yellow,2,4,2,5,green,green,yellow,yellow,superior,n+1,300,50,300,250,400,150,200,150
5,number,4,Q L,LQ,low_load,5,green,blue,1,6,4,4,green,green,blue,blue,superior,n+2,400,150,200,150,300,250,300,50
5,number,4,M X,XM,low_load,5,blue,black,2,6,6,2,blue,blue,black,black,superior,n+3,400,150,200,150,300,250,300,50
Some,Some,4,M J,JM,low_load,Some,green,yellow,6,2,1,5,yellow,yellow,yellow,yellow,null,null,400,150,200,150,300,250,300,50
Some,Some,4,R H,HR,low_load,Some,red,black,6,3,1,2,black,black,black,black,null,null,300,50,300,250,400,150,200,150
Some,Some,4,H Q,QH,low_load,Some,green,purple,3,6,2,5,green,green,purple,purple,partial,partial,300,50,300,250,400,150,200,150
Some,Some,4,L M,ML,low_load,Some,red,yellow,1,3,6,5,red,red,yellow,yellow,partial,partial,300,50,300,250,400,150,200,150
Some,Some,4,Q X,XQ,low_load,Some,red,black,6,4,1,5,red,red,red,red,total_target,total_target,400,150,200,150,300,250,300,50
Some,Some,4,M J,JM,low_load,Some,green,blue,5,4,6,1,green,green,green,green,total_target,total_target,300,50,300,250,400,150,200,150
All,All,4,B R,RB,low_load,All,blue,red,5,1,3,3,red,red,red,red,null,null,300,50,300,250,400,150,200,150
All,All,4,F B,BF,low_load,All,red,blue,2,3,4,6,blue,blue,blue,blue,null,null,300,50,300,250,400,150,200,150
All,All,4,L B,BL,low_load,All,green,purple,5,2,4,2,green,green,purple,purple,partial,partial,400,150,200,150,300,250,300,50
All,All,4,J B,BJ,low_load,All,red,green,4,1,6,5,red,red,green,green,partial,partial,300,50,300,250,400,150,200,150
All,All,4,R X,XR,low_load,All,green,yellow,5,2,4,2,green,green,green,green,total_target,total_target,300,50,300,250,400,150,200,150
All,All,4,Q R,RQ,low_load,All,red,yellow,5,2,1,5,red,red,red,red,total_target,total_target,300,50,300,250,400,150,200,150
2,filler_item,4,X R,RX,low_load,2,green,purple,1,5,3,5,green,purple,purple,purple,filler_item,filler_item,300,50,300,250,400,150,200,150
8,filler_item,4,B L,LB,low_load,8,blue,black,6,2,1,6,blue,blue,black,black,filler_item,filler_item,300,50,300,250,400,150,200,150
10,filler_item,4,R B,BR,low_load,10,blue,red,5,1,5,1,blue,blue,red,red,filler_item,filler_item,300,50,300,250,400,150,200,150
12,filler_item,4,L J,JL,low_load,12,blue,gray,6,6,1,2,blue,blue,gray,gray,filler_item,filler_item,400,150,200,150,300,250,300,50
4,number,5,F X,XF,low_load,4,green,yellow,1,3,4,6,green,yellow,yellow,yellow,inferior,n-3,300,50,300,250,400,150,200,150
4,number,5,X L,LX,low_load,4,green,black,1,1,5,6,green,green,black,black,inferior,n-2,300,50,300,250,400,150,200,150
4,number,5,H F,FH,low_load,4,red,blue,1,2,6,5,red,red,blue,blue,inferior,n-1,300,50,300,250,400,150,200,150
4,number,5,F M,MF,low_load,4,blue,red,1,3,6,3,blue,blue,red,red,intermediate,n,400,150,200,150,300,250,300,50
4,number,5,X R,RX,low_load,4,blue,yellow,3,2,4,3,blue,blue,yellow,yellow,superior,n+1,400,150,200,150,300,250,300,50
4,number,5,L F,FL,low_load,4,green,purple,1,5,4,2,green,green,purple,purple,superior,n+2,300,50,300,250,400,150,200,150
4,number,5,B X,XB,low_load,4,red,yellow,1,6,2,5,red,red,yellow,yellow,superior,n+3,400,150,200,150,300,250,300,50
5,number,5,X M,MX,low_load,5,green,blue,1,1,6,5,green,green,blue,blue,inferior,n-3,300,50,300,250,400,150,200,150
5,number,5,Q R,RQ,low_load,5,green,yellow,2,1,6,4,green,green,yellow,yellow,inferior,n-2,400,150,200,150,300,250,300,50
5,number,5,R F,FR,low_load,5,green,red,3,1,5,6,green,green,red,red,inferior,n-1,300,50,300,250,400,150,200,150
5,number,5,F H,HF,low_load,5,blue,black,3,2,2,5,blue,blue,black,black,intermediate,n,400,150,200,150,300,250,300,50
5,number,5,Q L,LQ,low_load,5,blue,green,2,4,3,5,blue,blue,green,green,superior,n+1,400,150,200,150,300,250,300,50
5,number,5,B J,JB,low_load,5,blue,gray,4,3,3,5,blue,blue,gray,gray,superior,n+2,300,50,300,250,400,150,200,150
5,number,5,R B,BR,low_load,5,green,purple,6,2,4,1,green,green,purple,purple,superior,n+3,400,150,200,150,300,250,300,50
Some,Some,5,B X,XB,low_load,Some,blue,red,5,2,4,2,red,red,red,red,null,null,400,150,200,150,300,250,300,50
Some,Some,5,F Q,QF,low_load,Some,blue,red,6,1,6,1,red,red,red,red,null,null,400,150,200,150,300,250,300,50
Some,Some,5,F J,JF,low_load,Some,blue,gray,3,1,5,3,blue,blue,gray,gray,partial,partial,400,150,200,150,300,250,300,50
Some,Some,5,M B,BM,low_load,Some,blue,green,4,2,6,2,blue,blue,green,green,partial,partial,400,150,200,150,300,250,300,50
Some,Some,5,R X,XR,low_load,Some,green,red,5,3,3,1,green,green,green,green,total_target,total_target,300,50,300,250,400,150,200,150
Some,Some,5,F Q,QF,low_load,Some,green,black,6,1,4,5,green,green,green,green,total_target,total_target,300,50,300,250,400,150,200,150
All,All,5,B J,JB,low_load,All,green,red,1,5,4,3,red,red,red,red,null,null,300,50,300,250,400,150,200,150
All,All,5,F M,MF,low_load,All,blue,gray,6,2,3,4,gray,gray,gray,gray,null,null,300,50,300,250,400,150,200,150
All,All,5,M R,RM,low_load,All,green,purple,3,3,2,5,green,green,purple,purple,partial,partial,300,50,300,250,400,150,200,150
All,All,5,Q X,XQ,low_load,All,blue,gray,5,3,1,5,blue,blue,gray,gray,partial,partial,300,50,300,250,400,150,200,150
All,All,5,L X,XL,low_load,All,blue,yellow,4,2,5,1,blue,blue,blue,blue,total_target,total_target,400,150,200,150,300,250,300,50
All,All,5,B R,RB,low_load,All,blue,green,1,3,6,3,blue,blue,blue,blue,total_target,total_target,300,50,300,250,400,150,200,150
2,filler_item,5,Q M,MQ,low_load,2,red,green,1,5,2,6,red,green,green,green,filler_item,filler_item,400,150,200,150,300,250,300,50
8,filler_item,5,L F,FL,low_load,8,blue,green,5,3,6,1,blue,blue,green,green,filler_item,filler_item,400,150,200,150,300,250,300,50
10,filler_item,5,L J,JL,low_load,10,green,blue,5,1,5,5,green,green,blue,blue,filler_item,filler_item,400,150,200,150,300,250,300,50
12,filler_item,5,Q L,LQ,low_load,12,blue,black,6,6,1,3,blue,blue,black,black,filler_item,filler_item,400,150,200,150,300,250,300,50
